Category	pathway	celltype	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
Apoptosis and cell death	GO_APOPTOTIC_SIGNALING_PATHWAY	CD8_Mem	0.0103013043631122	0.221377034395809	-0.269389133255142	-1.37897489641703	292	182	BNIP3 ERO1L CD5 MCL1 RNF41 CD28 PIK3R1 CDKN1A HTRA2 JUN HINT1 EP300 RHOT1 DDX3X SRGN PPP1R15A CD27 P2RX4 CD70 IFI6 JAK2 P2RX7 UBE4B IFI27 TNFRSF10B FIS1 BCL3 TRADD TOPORS ZNF622 MOAP1 BAK1 TIMM50 MAP3K5 CYCS MSH2 MFF KIAA0141 FASLG MKNK2 PRKCD SELK IFNG DYRK2 CD38 BLOC1S2 TM2D1 DEDD TGFB1 PML IKBKE DDIT3 RPS27L ATM APAF1
Apoptosis and cell death	GO_APOPTOTIC_SIGNALING_PATHWAY	CD8_Naive	0.0106234981661819	0.415510153244419	-0.276526924652694	-1.38212862831314	251	155	TP53 ANXA6 CDKN1A BID HINT1 TFPT CASP10 IFI6 PRKCA PDCD6 FHIT TRAF2 POLB GABARAP MCL1 CD27 TNFRSF25 PPP1R15A ERO1L TNFRSF14 DDIT3 TRADD UBE4B BCL2A1
Apoptosis and cell death	GO_APOPTOTIC_SIGNALING_PATHWAY	Mono_Classical	0.00174797393929763	0.0228277072786846	-0.314271605554349	-1.51704512541111	98	202	TNFRSF12A IL1B TNFRSF1B BID SIVA1 HIC1 GABARAP SELK CASP4 TNF SMAD3 TGFB1 DEDD KIAA0141 SPN CYCS TRIB3 STK24 CDKN1A LAMP1 BNIP3L AEN PDK2 TNFRSF14 MCL1 TMEM109 BAK1 TICAM1 PMAIP1 MSH6 ITGAV HINT1 SHISA5 SRGN G0S2 PPARD BNIP3 CD40 CUL1 DDX5 CIB1 PPP1R15A JAK2 DDX47 BCL2L2 CEBPB FHIT IL6R BLOC1S2 MLH1 BCL3 TNFSF10 DIABLO SORT1 POLB DEDD2 EP300 SART1 CUL4A BAX BCL2A1 BTK LY96
Apoptosis and cell death	GO_APOPTOTIC_SIGNALING_PATHWAY	pDC	0.0131818181818182	0.110130360205832	0.323714209899306	1.4636390178554	579	100	HIPK1 DAPK1 DDIT4 IFI27 SNW1 DIDO1 ATM FHIT LAMP1 SIVA1 EP300 APPL1 DNM1L BAK1 ATF4 CD3E JUN JAK2 BCL3 CUL4A SHISA5 DPF2 CUL5 DNAJC10 PPP2R5C MOAP1 BRCA2 PRKDC TFPT APAF1 BNIP3L TNFRSF1B GSK3B
Apoptosis and cell death	GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	B_Naive	0.0429094920997675	0.296248867173647	-0.292307346003779	-1.33680594989308	1088	80	SELK CDKN1A MCL1 PML ZMAT3 BCL2A1 BCL2 PPP2R5C IKBKE APAF1 PIK3R1 PRKCD TP53BP2 XBP1 CRIP1 JAK2 CUL2 BBC3 MSH6 SHISA5 CASP4 AEN BRCA2 GPX1 ITPR1
Apoptosis and cell death	GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	MAIT	0.0259238830667402	0.610092160716294	0.341506056421633	1.44378737254367	1127	70	CEBPB DDX5 DDIT3 POLB BCL2A1 MYBBP1A PMAIP1 PRKDC BBC3 RPS27L PPP2R5C AEN ATF4 MOAP1 TP53BP2 UBE2K TOPORS TNFRSF1B BAX
Apoptosis and cell death	GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	Mono_Classical	0.0393818453519946	0.184623437398026	-0.304255267692584	-1.35044612713879	2160	113	TNFRSF1B SIVA1 HIC1 SELK CASP4 TNF CYCS TRIB3 STK24 CDKN1A AEN PDK2 MCL1 TMEM109 BAK1 PMAIP1 MSH6 HINT1 SHISA5 BNIP3 CUL1 DDX5 PPP1R15A JAK2 BCL2L2 CEBPB FHIT MLH1 BCL3 DIABLO POLB EP300 SART1 CUL4A BAX BCL2A1
Apoptosis and cell death	GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	pDC	0.012786878017593	0.109573253199499	0.375825068346583	1.54378773256435	579	60	HIPK1 DDIT4 SNW1 ATM FHIT SIVA1 EP300 BAK1 ATF4 JAK2 BCL3 CUL4A SHISA5 CUL5 DNAJC10 PPP2R5C MOAP1 BRCA2 PRKDC APAF1 TNFRSF1B GSK3B
Apoptosis and cell death	GO_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	Mono_Classical	3.91571881409659e-4	0.00732194921431356	-0.450862637971282	-1.83129651632782	20	68	TNFRSF12A IL1B TNFRSF1B BID SIVA1 GABARAP TNF SMAD3 TGFB1 DEDD KIAA0141 MCL1 BAK1 ITGAV G0S2 CIB1 JAK2 DDX47 BCL2L2 IL6R BLOC1S2 DIABLO SORT1 DEDD2 BAX BCL2A1 TRADD PML
Apoptosis and cell death	GO_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	NK_CD16hi	0.0213347921225383	0.248136369574447	-0.349475590451563	-1.46957869606487	779	61	MCL1 PIK3R1 BCL2A1 DDX3X FAS GSK3A PML DEDD FASLG JAK2 HIPK1 TRADD TRAF2 DIABLO NF1 PDPK1 IFNG CRADD
Apoptosis and cell death	reactome_Regulation of TP53 Activity	gated Tfh	0.0428788971707943	0.277376497416493	0.331062516125714	1.38343074777905	2139	72	SUPT16H RBBP8 RPA1 RPA3 TBP TAF2 TAF12 RPA2 DAXX BRD7 RFC2 RFFL RBBP4 TAF7 NBN PIN1 KAT6A USP7 PRDM1 PML HDAC2 MAPKAP1
Apoptosis and cell death	reactome_Regulation of TP53 Activity	pDC	0.023579334179098	0.153074460129008	0.36974506157465	1.48753509758812	1077	54	HIPK1 RICTOR ATM TAF3 MDM4 EP300 BRPF1 TAF9 RPS27A UBC USP7 TAF11 CCNG1 PPP2R5C RBBP4 TAF2 RPA2 EHMT1 PIN1 TAF1 HDAC2 MAPKAPK5 SUPT16H
Apoptosis and cell death	reactome_Regulation of TP53 Activity	Treg	0.0461226146975233	0.45310700016356	0.303049922458864	1.33819060639627	2271	98	BARD1 RFC4 RAD50 TP53 MTOR TP53BP2 RAD1 RFC2 NBN TAF7 TAF6 ATR TBP EHMT2 PIP4K2A ING5 TAF12 BRD1 MDM4 TMEM55B WRN KAT6A HDAC2 CDK5 MAPKAP1 RPA1 KAT5 RFFL MDM2 JMY DYRK2 PIP4K2C RBBP7
Apoptosis and cell death	reactome_Oxidative Stress Induced Senescence	cDC	0.035958207984389	0.551282844703339	0.40270323180258	1.47837614767152	1768	37	JUN FOS MIR24-2 TNRC6B KDM6B RPS27A AGO3 MAP2K7 CDKN2D EED HIST1H2BK H2AFJ SUZ12 HIST1H2AC UBC H3F3A
Apoptosis and cell death	reactome_Oxidative Stress Induced Senescence	gammadeltaT	0.0228799709460686	0.616792456208104	0.447684541797876	1.57809774902393	755	26	MAPKAPK2 FOS TXN JUN UBB TFDP2 TNIK H2AFJ RBBP4 MAPK1
Apoptosis and cell death	reactome_Oxidative Stress Induced Senescence	Mono_Classical	0.0437302083108938	0.198504986967105	0.33500203630447	1.38187870660054	2029	65	MAPK14 PHC2 H2AFJ HIST1H2BK MDM2 E2F2 HIST1H2AC TFDP1 MAP2K6 HIST2H2AC HIST1H2BC MINK1 CBX4 HIST2H2BE MAP4K4 EED HIST2H2AA3 MAP3K5 CDK6 PHC3 SUZ12 CBX6 MDM4 TXN
Apoptosis and cell death	reactome_Oxidative Stress Induced Senescence	pDC	0.00559033023958558	0.0646451040239193	0.465548002846813	1.70621628126648	258	36	FOS HIST1H2AC PHC3 MDM4 RPS27A CBX6 CDKN2D UBC JUN AGO3 HIST1H2BC CBX4 HIST1H2BK
Cell cycle	btm_M4.1_cell cycle (I)	gated Tfh	2.00871783540566e-5	0.00104346077514229	0.787552382315813	2.51394399092127	0	22	STMN1 MAD2L1 MCM2 NUSAP1 CENPF HELLS PCNA MCM5 RANBP1 CENPN DHFR GMNN CENPK MKI67 CENPW
Cell cycle	btm_M4.1_cell cycle (I)	CD4_Mem	8.66778735028367e-4	0.0321828156723833	0.57250204346885	1.84195025565842	65	33	HELLS KIF20B CENPK TIPIN CENPF RFC4 FBXO5 FEN1 POLA1 NCAPG2 NDC80 H2AFX MCM5 CENPM CKS1B KNTC1 MAD2L1 RANBP1 ZWILCH SMC2 RFC5
Cell cycle	btm_M4.0_cell cycle and transcription	gated Tfh	2.01085863663784e-5	0.00104346077514229	0.723134168461198	2.65691520879517	0	39	STMN1 KIAA0101 CDCA7 MAD2L1 MCM2 TMPO NUSAP1 CENPF HELLS PCNA MCM5 PAICS CENPN DHFR GMNN RRM1 CENPK MKI67 WDR76 CENPW ATAD2
Cell cycle	btm_M4.0_cell cycle and transcription	CD4_Mem	5.90458195559754e-5	0.00981270251047127	0.511659570551874	1.90358598139481	4	75	C1orf112 RNF130 HELLS KIF20B CEBPD CENPK S100A12 TIPIN CENPF RFC4 FBXO5 FEN1 GCA POLA1 NCAPG2 NDC80 H2AFX MCM5 CFD EZH2 VCAN CYBB WHSC1 ATAD2 CENPM MAFB WDR76 CKS1B KNTC1 TMPO RNASEH2A SCPEP1 S100A9 TMEM106C LMNB1 MAD2L1 ZWILCH TYROBP SMC2 CDCA7 RFC5 LMNB2
Cell cycle	btm_M4.0_cell cycle and transcription	cDC	5.06694210044238e-4	0.045795908924171	-0.388802607957658	-1.74627141140801	25	105	FPR1 APOBEC3A CD14 SERPINA1 S100A12 CFD SEMA4A MS4A6A CST3 RASSF4 FES S100A9 PLBD1 CD93 CKS2 PRKCD NCF2 FCGR2A ITGAX KYNU SLC31A2 LILRA2 TGFBI MNDA TYMP LY86 SCPEP1 CD302 S100A11 TYROBP KCTD12 PILRA RXRA IGSF6 NCF1 AOAH FCER1G
Cell cycle	btm_M4.0_cell cycle and transcription	DNT	9.2642254619923e-4	0.0361962177398152	-0.504965430278175	-1.84669444067453	56	43	CKS2 VCAN UBE2S RNF130 MCM6 ATAD2 RASSF4 PCNA PLAUR S100A12 TMPO RRM1 FCER1G CTSH STMN1 SERPINA1
Cell cycle	btm_M4.0_cell cycle and transcription	Granulocytes	0.0294762665873694	0.243609429903114	0.518032823824949	1.56983339404928	1585	19	S100A12 RNF130 S100A9 TMPO CST3 FCGRT KLF4 AIF1 FGR VCAN
Cell cycle	btm_M4.0_cell cycle and transcription	Mono_Classical	1.78485373123673e-5	7.22273773144145e-4	-0.447724865199706	-2.09992198863986	0	163	TGFBI AOAH LGALS2 MARCKS CPVL PILRA CLEC4A CD86 FGL2 IGSF6 PLAUR AIF1 LST1 CSF1R FCN1 EMR2 CLEC7A IFI30 APOBEC3A CD300LF FCGR2A TYROBP CCR1 PLXNB2 ITGAX S100A11 KLF4 SLC7A7 LILRA1 KIF20B TNFSF13 CST3 RNF130 LILRB2 CYBB HPSE CFD SLC31A2 C5AR1 SIGLEC7 IL13RA1 LILRB1 MPEG1 FCGR1B MAFB TNFAIP2 SERPINA1 IL1RN FCGRT DMXL2 SPI1 LY86 LRRC25 RNASEH2A CTSH SEMA4A MTMR11 CHST15 KIAA1598 LILRA2 FCGR1A CFP RIN2
Cell cycle	btm_M4.0_cell cycle and transcription	pDC	1.84682438546919e-5	0.00107620022573956	-0.594780401972493	-2.26677916136541	0	48	MS4A6A CST3 FCER1G TNFSF13 S100A11 MYBL2 MCM5 NCF1 TYMP PLAUR MPEG1 GRN KLF4 LRRC25 TGFBI IL13RA1 FCGRT KYNU TYROBP S100A9 RNF130
Cell cycle	btm_M4.0_cell cycle and transcription	Treg	0.0126724120367541	0.270151521907994	0.39593880269594	1.56239131100775	621	54	HELLS RFC4 S100A11 EZH2 MCM5 WHSC1 ATAD2 NDC80 PCNA SMC2 TYROBP TMPO FCER1G PTTG1 GCA ASPM RRM1 CENPK TACC3 HMOX1 LMNB1 FCN1 KIF20B
Cell cycle	GO_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	CD4_Naive	0.0193885632821163	0.37870228995498	-0.329249473417051	-1.44519922841758	611	75	CDKN1B BTG2 PPP2R5C PLK3 SHISA5 TFAP4 RPS27L KAT5 RBM38 HINT1 NPM1 FHIT PCNA ZMAT3 DDIT4 MDM4 RQCD1 NBN SP100 PMAIP1 TMEM109
Cell cycle	GO_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	DNT	0.0280132345990232	0.385659889257524	-0.371339492249894	-1.45939993887019	1777	61	BCL3 BATF PDK2 TOPORS SHISA5 PPP2R5C CDKN1A MDM2 NDRG1 PCNA CDKN1B TFDP1 RQCD1 UBB RRP8 BTG2 ATRX
Cell cycle	GO_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	NK_CD56hiCD16lo	0.0498349569277836	0.373762176958377	-0.336657170750531	-1.38468922121374	1237	44	UBC PRMT1 CNOT4 MIF CNOT7 CNOT8 DDX5 SHISA5 ATRX RPS27L BCL3 ATM SNW1 DDIT4 UBB PPP2R5C BTG2
Cell cycle	GO_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	pDC	0.0113280993723621	0.1015401295968	0.393503833876612	1.57690662438971	517	53	HIPK1 DDIT4 SNW1 ATM FHIT MDM4 EP300 RPS27A ARID3A UBC CNOT6L BCL3 SHISA5 PPP2R5C CNOT4 BRCA2 CNOT8
Cell cycle	GO_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	Platelets	0.00412821343887003	0.0233528554943703	-0.450579722036272	-1.73907839532719	241	40	PMAIP1 MDM4 UBA52 SP100 HINT1 UBC ATM NPM1 PPP2R5C RBL2 BTG2 DDX5 EP300 PRMT1 PLK3 CNOT7 DDIT4 RPS27A
Hypoxic response	HALLMARK_HYPOXIA	gated Plasmablast	0.00391693254329991	0.0742805676004172	-0.42871409008149	-1.64806014863901	274	67	JUN S100A4 MT2A KLF6 DDIT3 MYH9 CXCR4 TIPARP SLC2A3 DDIT4 PLAC8 BCL2 WSB1 BTG1 PPP1R15A PLIN2 BHLHE40 PFKL
Hypoxic response	HALLMARK_HYPOXIA	gated Treg	0.038674916097806	0.391503449130169	0.326702485911339	1.39683928157197	1693	70	ANXA2 CDKN1A S100A4 GPI PGK1 GAPDH PLIN2 ALDOA TES PIM1 ETS1 PRDX5 VHL HK1 HEXA MYH9 ISG20 UGP2 HDLBP NR3C1 TPI1 NDRG1 TNFAIP3
Hypoxic response	HALLMARK_HYPOXIA	CD4_Mem	2.30061349693252e-4	0.0142829754601227	-0.381251042845966	-1.84637946288566	2	93	CDKN1B NR3C1 SLC2A3 PLAC8 MT2A IRS2 KDM3A CITED2 CDKN1A PFKP SIAH2 MXI1 PDK3 PFKFB3 ALDOA DDIT3 GAPDH PRDX5 TNFAIP3 ZNF292 HSPA5 PNRC1 WSB1 BNIP3L PGM1 GRHPR FAM162A S100A4 JMJD6 DDIT4 TIPARP
Hypoxic response	HALLMARK_HYPOXIA	CD8_Mem	0.0398053033922599	0.42320719727466	-0.288373076045069	-1.33978656064023	1332	98	SLC2A3 TIPARP TNFAIP3 HSPA5 NR3C1 CDKN1A JUN DUSP1 PFKL MT2A JMJD6 WSB1 PFKFB3 PPP1R15A CDKN1B IDS RBPJ FOS
Hypoxic response	HALLMARK_HYPOXIA	CD8_Naive	0.00508626022407038	0.308680892206269	-0.34006995250148	-1.54647664365451	147	87	CDKN1A PRKCA PDK3 SLC2A3 TPD52 ZFP36 PPP1R15A FOS HSPA5 DDIT3 IRS2 MAP3K1 FOSL2 ENO1 PLAC8 BHLHE40 NR3C1 MT2A NAGK GRHPR TPST2 KLHL24
Hypoxic response	HALLMARK_HYPOXIA	cDC	0.0317825791994737	0.535304666883614	0.328816534753231	1.40695409642987	1545	77	PDK3 ZNF292 NFIL3 NR3C1 JUN IER3 FOS CXCR4 RBPJ CDKN1A PLIN2 BNIP3L SLC6A6 MAP3K1 WSB1 LDHA TIPARP DUSP1 TES HEXA DDIT4
Hypoxic response	GO_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS	Mono_Classical	0.0435910261397951	0.198328863091663	-0.327145950434714	-1.37261217048173	2352	81	VEGFA PLK3 PTGS2 SRC ICAM1 UBB ADAM8 SLC9A1 UBC EGR1 LMNA BACH1 BNIP3L UBE2D2 CPEB2 PMAIP1 PPARD BNIP3 C12orf5 PPP1R15A
Hypoxic response	KEGG_OXIDATIVE_PHOSPHORYLATION	gated Plasmablast	3.61376120265973e-5	0.00642167689660643	0.454824915744763	2.06127668228125	0	84	NDUFC2 SDHC ATP5G1 ATP5B NDUFB9 NDUFB4 NDUFB6 UQCR10 NDUFV3 NDUFC1 ATP5J ATP5J2 ATP5A1 COX7A2 NDUFA3 NDUFV2 NDUFS4 NDUFS5 ATP6V1F UQCRH UQCRC1 NDUFS2 COX7B NDUFS6 ATP5E PPA2 ATP6V0B COX6A1 COX6C COX7C NDUFB1 ATP6AP1 ATP5O COX17 ATP6V0C NDUFA4 PPA1
Hypoxic response	KEGG_OXIDATIVE_PHOSPHORYLATION	gated Tfh	0.0223274288350819	0.192929125341998	0.330474060992805	1.43203386185187	1112	88	COX6A1 NDUFB10 NDUFA3 COX17 ATP6V0D1 ATP5G1 CYC1 ATP5G3 ATP6V1H COX8A NDUFS1 ATP5J NDUFA8 NDUFB9 TCIRG1 SDHA NDUFB1 COX6C NDUFB6 NDUFB4 NDUFA10 ATP6V0B ATP5J2 UQCR10 UQCRH SDHD ATP5I UQCRQ NDUFAB1 COX7A2L COX5A NDUFS6 NDUFV2 NDUFB2 NDUFS4 ATP5H ATP6V1D NDUFB7 ATP6V0C PPA2 NDUFA2 NDUFC1 NDUFS3 ATP6AP1
Hypoxic response	KEGG_OXIDATIVE_PHOSPHORYLATION	B_Mem	3.00953017889985e-4	0.0191333161070663	-0.423363206625413	-1.8664948184966	8	70	UQCRFS1 ATP5G1 NDUFB4 NDUFS7 COX7A2L COX5A SDHC ATP5J ATP5L NDUFC1 ATP5D ATP5B NDUFA6 ATP6V0B NDUFA4 ATP5A1 COX6B1 NDUFA1 COX6A1 ATP5J2 PPA1 UQCRH ATP6V1F NDUFA5 UQCRB NDUFB5 ATP5O COX7B COX7C CYC1 ATP5E ATP5H NDUFB2 ATP5F1
Hypoxic response	KEGG_OXIDATIVE_PHOSPHORYLATION	CD4_Naive	0.0383647165441547	0.45362961797505	-0.293369325775708	-1.33992040918782	1142	93	PPA1 SDHA UQCRC2 NDUFB3 ATP5I ATP6V1E2 NDUFB10 NDUFA9 ATP6V0D1 COX7C COX6B1 ATP5J NDUFB7 NDUFA6 PPA2 NDUFS6 NDUFB4 NDUFC1 NDUFB6 NDUFS5 ATP5C1 NDUFS4 COX7A2L ATP5F1 ATP5G1 COX4I1 NDUFA11 ATP6V0E1 ATP5G2 ATP6V0C ATP5H
Hypoxic response	KEGG_OXIDATIVE_PHOSPHORYLATION	CD8_Mem	0.0179910498306725	0.290987371163583	0.345081903441256	1.45962673885132	1189	93	COX10 NDUFAB1 COX6C NDUFB7 NDUFA3 NDUFS2 NDUFS8 NDUFA9 NDUFC2 COX15 NDUFA8 ATP5I NDUFS3 NDUFA2 ATP5E TCIRG1 COX17 NDUFA1 UQCRB UQCRQ ATP6V0A2 NDUFB10 ATP5D NDUFV3 ATP5F1 ATP5G3 ATP6V1H ATP5A1 NDUFS6 NDUFB2 NDUFB9 ATP6V1E1 NDUFV2 COX7C NDUFA5 CYC1 ATP5G1
Hypoxic response	KEGG_OXIDATIVE_PHOSPHORYLATION	Mono_Classical	0.016342157077226	0.104868225207436	0.327210685162872	1.44762033098659	746	94	NDUFS5 NDUFV3 NDUFS3 TCIRG1 UQCRH ATP6V1D ATP5H UQCRQ NDUFB7 NDUFB9 NDUFB1 ATP5A1 COX6C NDUFA1 COX7B ATP6V1H NDUFS1 ATP5D ATP6V0A2 COX6A1 COX5B ATP6V1A NDUFB3 ATP6V1C1 UQCRC1 NDUFA2 SDHA COX15 COX6B1 COX7A2L NDUFS8
Hypoxic response	KEGG_OXIDATIVE_PHOSPHORYLATION	Mono_NonClassical	1.66100693931788e-4	0.0186678724346671	0.442564499624942	1.86609557924375	8	78	ATP5H NDUFB7 ATP5J COX6B1 ATP6V0A2 NDUFS6 NDUFS8 COX7A2 NDUFA2 NDUFB1 CYC1 ATP5G3 COX6C COX4I1 NDUFB4 ATP5O UQCRQ UQCRH NDUFS7 SDHC UQCR10 COX17 ATP5A1 NDUFB2 NDUFA3 NDUFB9 ATP5J2 NDUFA1 NDUFB3 NDUFA6 COX11 ATP5E COX7C
Hypoxic response	KEGG_OXIDATIVE_PHOSPHORYLATION	pDC	0.00458906967042136	0.056831245865602	-0.384281360909497	-1.60879283072049	252	78	ATP6V0E1 NDUFB2 NDUFB6 COX6C NDUFC2 ATP5J2 ATP5E COX6B1 ATP5G3 NDUFA1 SDHA COX17 UQCRQ SDHD SDHC COX7C NDUFS4 ATP6V0D1 UQCRB ATP5D NDUFS8 PPA1 PPA2 NDUFB1 COX8A NDUFB4 COX5B TCIRG1 NDUFV2 NDUFB5 ATP5H ATP6V1H NDUFA6 NDUFA2 ATP5L UQCRC2 NDUFB10 SDHB
steroid response	GO_STEROID_METABOLIC_PROCESS	gated Plasmablast	0.0449279057250503	0.29462069019075	0.396567067455849	1.45490969837437	1585	32	HSD17B8 NPC2 EBP LBR TSPO MBTPS1 APOL2 CNBP ACAA1
steroid response	GO_STEROID_METABOLIC_PROCESS	pDC	0.0013431332313547	0.0245760080513992	-0.525393874071874	-1.86522171575494	71	35	APP LBR SCARB1 SCP2 NPC2 INSIG1 TSPO PRKAG2 ACAA1 HINT2 LIPA COMT SNX17 LGMN PMVK C14orf1 NPC1 FDX1 HDLBP DHRS4
steroid response	GO_RESPONSE_TO_STEROID_HORMONE	gated B_CD71	0.00386270636376464	0.132926149153043	0.373921063587783	1.6033474619385	218	95	TNF FOS IL4R MED13 DNMT1 NASP GSTP1 GRN ATP1A1 PHB FBXO32 CITED2 CAT PIAS1 NR4A2 YWHAH RUVBL2 MED4 BAD RBBP7 ELK1 EEF2 AIFM1 FOSB PELP1 JUNB TGFB1
steroid response	GO_RESPONSE_TO_STEROID_HORMONE	gated Plasmablast	0.046508463506232	0.300400087261401	-0.333343983917037	-1.36066919762048	3417	96	NR4A2 JUNB SHC1 CCL5 RNF4 CBX3 PGRMC2 HMGB2 MBP KAT5 FOSB HMGB1 BCL2 HSP90AA1 RELA NR4A1 STAT3 PRDM2 TGFBR2 DUSP1 TGFB1 HNRNPU RAN NASP BRCA2 NCOA4 MSN CALM2 CALM3 FOS KRAS H2AFZ
steroid response	GO_RESPONSE_TO_STEROID_HORMONE	Mono_Classical	0.0224230313533396	0.130609196785559	-0.275265415299446	-1.33537299676538	1267	211	SGK1 CD4 IL1B ATP2B1 NR1H2 NR4A1 AIF1 BID JUNB PTGS2 SERPINB9 SRC ZNF703 TNF PTGER4 NR1D2 TGFB1 RBBP8 DUSP1 RELA SOCS3 NR4A2 VDR FOSB CTNNB1 NR3C1 SPHK1 CDKN1A NPC1 CALM3 AHR RARA ELK1 FOS MBP CDK4 IL1RN
steroid response	GO_RESPONSE_TO_CORTICOSTEROID	CD8_Mem	0.0350985718512143	0.397460572961579	-0.343725537282007	-1.43024010218907	1304	56	JUNB REST NR3C1 CDKN1A DUSP1 EP300 CCL5 FOSB HNRNPU FOS SHC1 CALM2 ALAD AHR ATP2B1
steroid response	GO_RESPONSE_TO_CORTICOSTEROID	CD8_Naive	0.0254332858499525	0.584416683144649	-0.367840528678415	-1.47805820346006	856	47	CDKN1A CALM3 JUNB TFAP4 FOS CALM2 FOSB GBA AGL SOCS3 ALAD BDH1 SMYD3 NR3C1 REST
steroid response	GO_RESPONSE_TO_CORTICOSTEROID	Mono_Classical	0.00272818380906425	0.0309601824676912	-0.404100905352504	-1.66449996291745	146	73	SGK1 IL1B ATP2B1 AIF1 JUNB PTGS2 SRC TNF TGFB1 DUSP1 SOCS3 FOSB NR3C1 CDKN1A CALM3 AHR FOS IL1RN FOSL1 REST PAM
B cell activation	GO_B_CELL_ACTIVATION	B_Naive	0.0453834712634911	0.305611848360553	-0.297268868223382	-1.33943001594424	1189	74	CXCR5 CD79A MEF2C ITGA4 CR2 PTPRC BCL2 MS4A1 CD40 GAPT ZBTB1 PIK3R1 LGALS1 PRKCD BANK1 TPD52 BST2 CEBPG PTPN2 IGBP1 IKZF3 HHEX MSH6 RNF168
B cell activation	GO_B_CELL_ACTIVATION	DNT	0.0225163450805294	0.340953558055851	-0.396699047456319	-1.51065079363306	1411	52	BCL3 GPR183 LGALS1 ERCC1 BATF RNF168 SKAP2 MFNG CMTM7 ITGB1 BAK1 PTPRC AKAP17A IGBP1 HDAC5 ADAM17 PRKCD ITGA4 ADA PIK3R1 PTK2B
B cell activation	GO_B_CELL_ACTIVATION	Mono_Classical	0.0489237875288684	0.213822290514616	-0.319994541778943	-1.354355360844	2647	85	CD86 ITGA4 ICOSLG ADA MALT1 KLF6 RNF168 GPR183 BST2 ITGB1 BAK1 MSH6 POU2F2 CLCF1 CD40 NOTCH2 ZBTB1 BCL6 MLH1 BCL3 HSPD1 LFNG EP300 BAX BTK PTPRC HDAC9 EXOSC3 IGBP1 PLCL2 CD79B TXLNA
B cell activation	GO_B_CELL_RECEPTOR_SIGNALING_PATHWAY	gated Plasmablast	0.0365179786978458	0.26507015572057	-0.509255901543574	-1.52532753848891	2279	21	IGLL5 CD79A MEF2C BCL2 PTPN6
B cell activation	GO_B_CELL_RECEPTOR_SIGNALING_PATHWAY	B_Mem	0.00496798703541351	0.131934643041741	-0.545107586053883	-1.79898817673219	186	21	PTPN6 CD79B BTK RFTN1 CD19 PLCG2 MNDA CD79A LYN
B cell activation	GO_B_CELL_RECEPTOR_SIGNALING_PATHWAY	B_Naive	9.12892396489782e-4	0.0249584781200306	-0.549276530717128	-1.96914420275708	30	27	PLEKHA1 CD79A RFTN1 MEF2C PTPRC BCL2 LYN
B cell activation	GO_B_CELL_RECEPTOR_SIGNALING_PATHWAY	MAIT	8.80716602582003e-4	0.117588719761977	0.679763420954583	1.97699188409586	40	15	VAV3 LIME1 PRKCB RFTN1 ZAP70 PIK3CD PLEKHA1 BAX NFATC2 NCKAP1L
B cell activation	GO_B_CELL_RECEPTOR_SIGNALING_PATHWAY	NK_CD16hi	0.0470707411784569	0.364999602037287	0.454439476477141	1.46950416936553	2787	26	MAPK1 BAX PLCG2 NCKAP1L RFTN1 VAV3 CD79A CD79B PTPN6 PRKCB BCL2 IGLL5 MEF2C
B cell activation	GO_B_CELL_RECEPTOR_SIGNALING_PATHWAY	NK_CD56loCD16lo	0.0239778619106266	0.292948539712094	0.530718078179048	1.57028766264176	1576	21	MAPK1 LAT2 RFTN1 PLEKHA1 CD79B BCL2 BAX PLCG2 CD38 LYN SYK VAV3 PTPN6 NCKAP1L LCK
B cell activation	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	gated Plasmablast	0.019722369718577	0.201531981833032	-0.448082406738289	-1.54920338035556	1299	39	NFKB1 VAV1 CD79A MAP2K2 CD81 NFKBIB PTPN6 NFATC3 NFAT5 NFKBIA RELA IKBKG
B cell activation	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	B_Naive	0.00139141603339398	0.0343419316503701	-0.406810774523399	-1.75635658285046	38	60	RASGRP3 SOS2 GRB2 CD79A KRAS CD22 CR2 NFKB1 LYN BCL10 NFKBIE PIK3CA RAC2 IFITM1 AKT2 PIK3R1
B cell activation	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	MAIT	0.01201587336777	0.469751303470018	0.446112304961336	1.63568609133738	541	36	VAV3 PPP3CC KRAS PRKCB BCL10 INPP5D MALT1 RAC1 MAP2K2 PIK3CD GRB2
